Year,ID2,Latitude,Longitude,TopDepth,BottomDepth,Horizon,BulkDensity,dC13,dC13AcidWashed,TNConc,TNConcAcidWashed,TCConc,TCConcAcidWashed,TocConc,TocStock,TicConc,TicStock,TNStock,pH
2015,5,46.77866599993601,-117.08584199999683,10,20,Ap-A,1.4551758208797219,-25.67145200000001,,0.12291137934591972,,1.3379170535437945,,1.3379170535437945,19.4690454665957,,,1.7885766733515767,5.19
2015,5,46.77866599993601,-117.08584199999683,20,30,A,1.3918344301921413,-25.46078,,0.11940182054616386,,1.3502115634690408,,1.3502115634690408,18.792709420797728,,,1.661875648637743,5.82
2015,5,46.77866599993601,-117.08584199999683,30,42,A,1.3235182955147846,-25.367540399999996,,0.1067577317108364,,1.1888932711269298,,1.1888932711269298,18.882263949010927,,,1.6955497332834104,6.01
2015,5,46.77866599993601,-117.08584199999683,42,66,BA,1.334883559413613,-24.578757600000003,,0.06256061171204776,,0.5935751585229392,,0.5935751585229392,19.016489289326415,,,2.0042671689905105,6.48
2015,5,46.77866599993601,-117.08584199999683,66,97,Bw1,1.3556499687627557,-24.895565199999993,,0.04922413110600902,,0.41662140764785055,,0.41662140764785055,17.50857674617482,,,2.0686514456832823,6.88
2015,5,46.77866599993601,-117.08584199999683,97,153,Bw2,1.531562152644973,-23.355323199999994,,0.03420199596722733,,0.2539551800709564,,0.2539551800709564,21.78109596682968,,,2.9334190238259974,7.16
2015,7,46.77863199993578,-117.08500599999627,0,10,Ap,1.3819538789985353,-26.7806844,,0.18922025723472669,,2.283558728957821,,2.283558728957821,31.557728434042254,,,2.6149366847063122,4.79
2015,7,46.77863199993578,-117.08500599999627,10,20,Ap,1.4494415724191472,-25.811657800000006,,0.13010063668104332,,1.4390234134319164,,1.4390234134319164,20.857803591127258,,,1.8857327140370361,5.11
2015,7,46.77863199993578,-117.08500599999627,20,30,Ap-A,1.417418000247014,-25.682144,,0.12462099943851768,,1.3891353172375074,,1.3891353172375074,19.68985403431289,,,1.76640047812928,5.69
2015,7,46.77863199993578,-117.08500599999627,30,66,A,1.2767874077873471,-25.352114399999998,,0.10382118541193858,,1.187824985485829,,1.187824985485829,54.59759942844581,,,4.77207295903867,6.31
2015,7,46.77863199993578,-117.08500599999627,66,84,Bw,1.4159183273401346,-24.6394332,,0.061770009015326054,,0.6161414404487628,,0.6161414404487628,15.70330723977276,,,1.574303181205779,6.74
2015,7,46.77863199993578,-117.08500599999627,84,100,Aburied,1.4471393715361365,-24.459941199999996,,0.0533039225088712,,0.4710028451775839,,0.4710028451775839,10.905708181792335,,,1.2342112787183805,6.9
2015,7,46.77863199993578,-117.08500599999627,100,153,Bwb,1.4993807489987243,-24.112479199999996,,0.036059100332357104,,0.2606657014051137,,0.2606657014051137,20.71436813438709,,,2.8655150058211363,7.19
2015,9,46.77867399993299,-117.08416999999837,0,10,Ap,1.121618998888438,-26.853714999999994,,0.19346251358203548,,2.323379210431003,,2.323379210431003,26.059462640418314,,,2.169912308063235,4.55
2015,9,46.77867399993299,-117.08416999999837,10,20,Ap,1.3903347036716835,-25.906834000000003,,0.13209074923875283,,1.5112398679075354,,1.5112398679075354,21.01129233924058,,,1.8365035270063206,4.78
2015,9,46.77867399993299,-117.08416999999837,20,30,A,1.386276620145738,-25.8118736,,0.11970871093027557,,1.4193836693175514,,1.4193836693175514,19.67658395791591,,,1.6594938719042558,5.79
2015,9,46.77867399993299,-117.08416999999837,30,47,A,1.3041200726757154,-25.160832,,0.09685767966181305,,1.1164884922498826,,1.1164884922498826,24.752595912126782,,,2.1473387520760014,6.06
2015,9,46.77867399993299,-117.08416999999837,47,73,Bw1,1.360216133070168,-24.8050056,,0.05913828714155339,,0.5765099188241511,,0.5765099188241511,20.38863040394917,,,2.091462158554002,6.73
2015,9,46.77867399993299,-117.08416999999837,73,103,Bw2,1.4579515755805486,-24.999285199999996,,0.04557161112749435,,0.3997041187456995,,0.3997041187456995,17.482477490739818,,,1.9932360673522338,6.94
2015,9,46.77867399993299,-117.08416999999837,103,153,Bwb,1.4552436070932881,-24.114553599999994,,0.03218002288877651,,0.2287387219545951,,0.2287387219545951,16.643528140955684,,,2.3414886292503856,7.16
2015,11,46.77865799993266,-117.08333399999816,0,10,Ap,1.3592815427774934,-26.5286774,,0.17113460831187938,,2.060716255976462,,2.060716255976462,28.010935716503454,,,2.3262011440879347,4.69
2015,11,46.77865799993266,-117.08333399999816,10,20,Ap,1.5002558357005487,-25.895576600000005,,0.12621347876899103,,1.3865358395013634,,1.3865358395013634,20.801584846198796,,,1.893525080672461,5.2
2015,11,46.77865799993266,-117.08333399999816,20,30,Ap-A,1.505813645746952,-25.651256000000004,,0.11242565011254249,,1.2425511230305064,,1.2425511230305064,18.710504365975364,,,1.6929207807143882,5.84
2015,11,46.77865799993266,-117.08333399999816,30,44,A,1.327349189380334,-25.178314800000003,,0.09232529316426732,,0.9600610163027932,,0.9600610163027932,17.84070696443241,,,1.715670642572487,6.16
2015,11,46.77865799993266,-117.08333399999816,44,62,AB,1.4065217748354502,-15.946603599999996,,0.023449009828676363,,0.2840038813881179,,0.2840038813881179,7.1902375795831,,,0.5936677726025482,6.84
2015,11,46.77865799993266,-117.08333399999816,62,93,Bw1,1.4973828442883201,-24.967132,,0.042761410660243346,,0.3521308134148602,,0.3521308134148602,16.345513807533795,,,1.9849362843266982,7.13
2015,11,46.77865799993266,-117.08333399999816,93,153,Bw2,1.6793376255621761,-24.141520800000002,,0.02711931938031734,,0.164817306114796,,0.164817306114796,16.60703421014255,,,2.7325496049002655,7.05
2015,13,46.778763999934995,-117.08249800000364,0,10,Ap,1.365897983308926,-27.001833399999995,,0.1550287805095712,,1.9458926420061577,,1.9458926420061577,26.578908354518887,,,2.117534986528654,4.97
2015,13,46.778763999934995,-117.08249800000364,10,20,Ap,1.463468426345784,-25.79426,,0.11709274084735088,,1.2524170189799404,,1.2524170189799404,18.328727638952515,,,1.713615291843873,5.38
2015,13,46.778763999934995,-117.08249800000364,20,30,Ap-A,1.4420311590239425,-25.546236800000003,,0.09722720232787348,,1.0452184728023655,,1.0452184728023655,15.072376057684304,,,1.4020465526151875,5.91
2015,13,46.778763999934995,-117.08249800000364,30,48,A,1.4236583864428949,-25.304807999999994,,0.07737811024457532,,0.8869436044352483,,0.8869436044352483,22.728684613610355,,,1.9828799203822653,6.18
2015,13,46.778763999934995,-117.08249800000364,48,77,AB,1.4739754493858892,-24.7175916,,0.05325017393897227,,0.5655461683729252,,0.5655461683729252,24.17443386260255,,,2.276194022785629,6.68
2015,13,46.778763999934995,-117.08249800000364,77,105,Btb1,1.59379527742598,-24.5862592,,0.04233687405159333,,0.3326141536763692,,0.3326141536763692,14.843328285364219,,,1.889336677883423,6.89
2015,13,46.778763999934995,-117.08249800000364,105,153,Btb2,1.6381616441713662,-24.245467000000005,,0.03779299900182425,,0.19287095996971054,,0.19287095996971054,15.16578282705076,,,2.97172998638377,7.09
2015,15,46.7787069999349,-117.08124400000357,0,10,Ap,1.3092612523598637,-26.801256399999993,,0.13962908313829248,,1.598753434415386,,1.598753434415386,20.931859237573214,,,1.8281094825550033,5.18
2015,15,46.7787069999349,-117.08124400000357,10,20,Ap-A,1.4242108791926178,-26.212830600000004,,0.09447090420769919,,1.0659789615040287,,1.0659789615040287,15.181788339644864,,,1.3454648953976882,6.13
2015,15,46.7787069999349,-117.08124400000357,20,30,A,1.3363445489351944,-25.8129032,,0.09836962479445911,,1.0697553440629828,,1.0697553440629828,14.295617227328606,,,1.3145571187487577,6.24
2015,15,46.7787069999349,-117.08124400000357,30,40,A,1.2686802608332695,-25.578362400000003,,0.10409167015487653,,1.2144893260778569,,1.2144893260778569,15.40798634987677,,,1.3205904724265942,5.91
2015,15,46.7787069999349,-117.08124400000357,40,64,BE,1.4278325191507557,-25.063133999999998,,0.06032042858586879,,0.6028424138279591,,0.6028424138279591,20.658192057285536,,,2.0670592680963433,6.55
2015,15,46.7787069999349,-117.08124400000357,64,81,E,1.590817632389634,-25.405867599999993,,0.03987296182306332,,0.3680629952196975,,0.3680629952196975,9.953858744635818,,,1.0783203823033736,6.91
2015,15,46.7787069999349,-117.08124400000357,81,110,Btb1,1.6469503012368274,-24.908011599999995,,0.04463405947646465,,0.34191131952276366,,0.34191131952276366,16.330217569844606,,,2.131792253305392,6.81
2015,15,46.7787069999349,-117.08124400000357,110,153,Btb2,1.670535186081484,-24.642546200000005,,0.03927170868347339,,0.22162713974478682,,0.22162713974478682,15.920145210773375,,,2.821005160451215,6.76
2015,17,46.77879699993179,-117.07998999999812,0,10,Ap,1.1577888737936024,-26.7734842,,0.21852575569927984,,2.666102472363653,,2.666102472363653,30.867837788962525,,,2.530066885859651,4.54
2015,17,46.77879699993179,-117.07998999999812,10,20,Ap-A1,1.3130546782645518,-26.1504032,,0.1609662508076942,,1.8860887718077441,,1.8860887718077441,24.765376854444014,,,2.1135748866574806,4.95
2015,17,46.77879699993179,-117.07998999999812,20,30,A1,1.3346683840005646,-26.069273600000002,,0.1585270447314243,,1.9821312932809285,,1.9821312932809285,26.45487970080206,,,2.115810346120753,5.71
2015,17,46.77879699993179,-117.07998999999812,30,33,A1,1.3488721508991837,-25.77749680000001,,0.1728005471154316,,2.0404201064921113,,2.0404201064921113,8.256797573345866,,,0.6992575369924439,5.61
2015,17,46.77879699993179,-117.07998999999812,33,65,A2,1.0497093335414434,-25.6209166,,0.1815985215985216,,2.184269808269808,,2.184269808269808,73.37114895083508,,,6.1000212185374565,6.33
2015,17,46.77879699993179,-117.07998999999812,65,90,AB,1.108553442039436,-25.454102400000004,,0.12602454838315053,,1.4435998858214738,,1.4435998858214738,40.00769055887828,,,3.492623672290174,6.92
2015,17,46.77879699993179,-117.07998999999812,90,153,Bw,1.512193702009989,-25.298545600000004,,0.05588235294117648,,0.5485489369615074,,0.5485489369615074,52.25927160620035,,,5.323811356782227,7.57
2015,19,46.778826619173316,-117.08846626321171,0,10,Ap,1.191,-26.421837600000003,,0.15400893276915842,,1.7696577338975081,,1.7696577338975081,21.076623610719324,,,1.8342463892806768,4.46
2015,19,46.778826619173316,-117.08846626321171,10,20,Ap,1.476,-25.78914300000001,,0.11408814736233001,,1.099966245539589,,1.099966245539589,16.235501784164335,,,1.683941055067991,4.62
2015,19,46.778826619173316,-117.08846626321171,20,30,Ap-A,1.488,-25.558592000000004,,0.09334359438660027,,0.9118411045722048,,0.9118411045722048,13.568195636034408,,,1.3889526844726119,5.39
2015,19,46.778826619173316,-117.08846626321171,30,43,A,1.5737943910257468,-25.133778200000002,,0.08770042412330611,,0.8443488155580843,,0.8443488155580843,17.274808589929098,,,1.7942916624858973,5.87
2015,19,46.778826619173316,-117.08846626321171,43,64,Bw,1.5101880012297453,-24.7285118,,0.06266262306610408,,0.5407471870604782,,0.5407471870604782,17.149228185546885,,,1.9872791710802657,6.35
2015,19,46.778826619173316,-117.08846626321171,64,83,EB,1.6227863605843433,-24.1318696,,0.0406458025844152,,0.2893231723847104,,0.2893231723847104,8.920684260991115,,,1.2532296269308638,6.64
2015,19,46.778826619173316,-117.08846626321171,83,110,Btb1,1.604539687081165,-24.0991208,,0.038658088793129604,,0.2524710951961885,,0.2524710951961885,10.937697086244546,,,1.67476781777267,6.75
2015,19,46.778826619173316,-117.08846626321171,110,127,Btb2,1.5979247426806888,-24.185086400000003,,0.03188156411321426,,0.17800510294902985,,0.17800510294902985,4.835458891536526,,,0.8660537822417183,6.75
2015,19,46.778826619173316,-117.08846626321171,127,153,Btb3,1.7478254130270696,-23.466303599999996,,0.022309626798108842,,0.12894437179358215,,0.12894437179358215,5.859678497078478,,,1.0138266494949935,6.93
2015,21,46.77884199993136,-117.08764599999684,0,10,Ap,1.215396016020608,-26.646966399999997,,0.13760102485728412,,1.5666247134445095,,1.5666247134445095,19.040694353198838,,,1.6723973741189577,5.39
2015,21,46.77884199993136,-117.08764599999684,10,20,Ap-A,1.4020678582140904,-25.77072180000001,,0.09309613470112105,,0.9641254382547721,,0.9641254382547721,13.517692882635899,,,1.3052709818841126,5.35
2015,21,46.77884199993136,-117.08764599999684,20,30,A-AB,1.282619051819962,-25.462839199999998,,0.0846282889809776,,0.9142907783713615,,0.9142907783713615,11.72686771242411,,,1.0854585576992724,6.02
2015,21,46.77884199993136,-117.08764599999684,30,49,AB,1.3008510321319724,-24.9301216,,0.0841229131381563,,0.8082400193563998,,0.8082400193563998,19.976597404412622,,,2.079196189252659,6.54
2015,21,46.77884199993136,-117.08764599999684,49,69,Bw,1.2528387352176147,-24.414328000000005,,0.08362299790662578,,0.8267718222092401,,0.8267718222092401,20.716235281003737,,,2.0953226186488454,6.88
2015,21,46.77884199993136,-117.08764599999684,69,114,Bwk1,1.2708576785772303,-11.721097800000003,-24.504965799999994,0.03596833203382715,0.034872522754289155,1.6932633599232294,0.2621973635186204,0.2621973635186204,14.994698972865484,1.431065996404609,81.84065445367075,2.056978392786207,7.61
2015,21,46.77884199993136,-117.08764599999684,114,153,Bwk2,1.4341243946410558,-12.697055999999996,-23.583873499999996,0.023365388328891977,0.021246258893528554,0.6790271501950335,0.14636480940518648,0.14636480940518648,8.186308403713696,0.532662340789847,29.792258224299754,1.3068460623162905,8.04
2015,23,46.77900277872108,-117.08683096836633,0,10,Ap,1.2567708241438327,-26.5358776,,0.14576521567855033,,1.6614880835138863,,1.6614880835138863,20.881097480229037,,,1.8319347023983519,4.94
2015,23,46.77900277872108,-117.08683096836633,10,20,Ap-A,1.3613105845404663,-25.84850020000001,,0.11066356011183597,,1.1536859273066167,,1.1536859273066167,15.705248640778802,,,1.5064747570317243,5.12
2015,23,46.77900277872108,-117.08683096836633,20,30,A,1.339167563561939,-25.3248728,,0.09695791334256916,,0.9856652175990064,,0.9856652175990064,13.199708879398099,,,1.2984289257901795,5.85
2015,23,46.77900277872108,-117.08683096836633,30,37,A,1.4016164077194064,-25.219743800000003,,0.08967207316456974,,0.8856611591127279,,0.8856611591127279,8.689500486045311,,,0.8798009434317322,5.9
2015,23,46.77900277872108,-117.08683096836633,37,59,BA,1.515226633861169,-24.640499400000003,,0.059509541808795065,,0.5387425094496174,,0.5387425094496174,17.95897398044778,,,1.9837497397863433,6.44
2015,23,46.77900277872108,-117.08683096836633,59,79,Bw1,1.5222927579759857,-24.7489798,,0.05626366454560287,,0.40753271333007024,,0.40753271333007024,12.407681962813388,,,1.7129953814992298,6.78
2015,23,46.77900277872108,-117.08683096836633,79,122,Bw2,1.5942758468771743,-24.0213424,,0.03358738036157392,,0.23883256528417826,,0.23883256528417826,16.372894582052094,,,2.302544618624363,7.02
2015,23,46.77900277872108,-117.08683096836633,122,153,Bw3,1.6362433334295183,-24.0720284,,0.02824044791154216,,0.16482676224611711,,0.16482676224611711,8.360597417775422,,,1.4324555834780572,7.16
2015,25,46.77904699993503,-117.08597400000059,0,10,Ap,0.9974063553116785,-27.107779199999996,,0.19771612438684122,,2.542347329103101,,2.542347329103101,25.35753383457105,,,1.972033190110298,4.82
2015,25,46.77904699993503,-117.08597400000059,10,20,Ap-AB,1.3502831836547453,-25.987682600000007,,0.12842814302191463,,1.4455529411764707,,1.4455529411764707,19.51905827553246,,,1.7341436183049785,4.86
2015,25,46.77904699993503,-117.08597400000059,20,30,AB,1.2832365862695627,-25.5657992,,0.10927400468384073,,1.1151466042154567,,1.1151466042154567,14.309969215835377,,,1.4022440073849598,5.78
2015,25,46.77904699993503,-117.08597400000059,30,33,AB,1.3360792598539786,-25.526763799999998,,0.11011062749365251,,1.1808251722887197,,1.1808251722887197,4.733028066625378,,,0.4413495770513292,5.81
2015,25,46.77904699993503,-117.08597400000059,33,58,Bw,1.4216363832504166,-25.018134000000003,,0.06845378609043036,,0.5694370800798985,,0.5694370800798985,20.23831177533662,,,2.4329098219349277,6.35
2015,25,46.77904699993503,-117.08597400000059,58,88,EB1,1.5791457992173727,-24.6057038,,0.044599762626928656,,0.35878016616115,,0.35878016616115,16.99698576707673,,,2.1128858339521908,6.68
2015,25,46.77904699993503,-117.08597400000059,88,106,EB2,1.584659256137928,-23.986546800000006,,0.03814953327860378,,0.24773024415458053,,0.24773024415458053,7.066224439647567,,,1.088172198491065,6.78
2015,25,46.77904699993503,-117.08597400000059,106,153,Btb,1.6480289018145635,-23.94756439999999,,0.035354158103849835,,0.2370872722290725,,0.2370872722290725,18.364153813636772,,,2.7384396946599066,6.96
2015,27,46.77906281906668,-117.08511703761206,0,10,Ap,1.1281472202127847,-26.293127999999996,,0.18087030550690797,,2.1447557890640203,,2.1447557890640203,24.196002814678522,,,2.040483323766553,4.47
2015,27,46.77906281906668,-117.08511703761206,10,20,Ap,1.273267815868871,-25.961074200000006,,0.13989009385790013,,1.6191158877595684,,1.6191158877595684,20.615681500462134,,,1.7811755426813989,4.82
2015,27,46.77906281906668,-117.08511703761206,20,30,Ap-BA,1.3155248160629534,-25.482401599999996,,0.09391296130038274,,0.8739398950999386,,0.8739398950999386,11.496896197514236,,,1.2354483114061325,5.43
2015,27,46.77906281906668,-117.08511703761206,30,41,BA,1.3809137675947731,-24.90464999999999,,0.05874549258781106,,0.590571161465521,,0.590571161465521,8.97080632373391,,,0.892347054485095,6.15
2015,27,46.77906281906668,-117.08511703761206,41,62,Bw1,1.3821700294128636,-24.595814399999995,,0.05088953582403363,,0.45455765809477605,,0.45455765809477605,13.19379540483268,,,1.4770978157609425,6.57
2015,27,46.77906281906668,-117.08511703761206,62,96,Bw2,1.3456553127281703,-24.504540799999994,,0.03925085793560006,,0.3267936330226105,,0.3267936330226105,14.951554007048939,,,1.7958162673460822,6.84
2015,27,46.77906281906668,-117.08511703761206,96,128,Bw3,1.296442585532438,-22.1438736,,0.036597660975937626,,0.32619841376529096,,0.32619841376529096,13.532720478030521,,,1.5182965190426938,7.09
2015,27,46.77906281906668,-117.08511703761206,128,153,Bk,1.281134594700893,-13.685507599999998,-24.095023499999996,0.03083956024109985,0.02681323283082077,0.7953960764837349,0.20772212511834537,0.20772212511834537,6.653000014347489,0.5876739513653895,18.822235737469263,0.9877406877558806,7.6
2015,29,46.7790069999304,-117.08430200000468,0,10,Ap,1.1779910722162432,-26.462765600000004,,0.16442457124465493,,2.0837284472849325,,2.0837284472849325,24.546135078246657,,,1.9369067697918716,4.74
2015,29,46.7790069999304,-117.08430200000468,10,20,Ap,1.3600755156412654,-25.92627860000001,,0.12295261295215333,,1.4172018201038745,,1.4172018201038745,19.275014962455174,,,1.6722483846034086,5.05
2015,29,46.7790069999304,-117.08430200000468,20,30,Ap-AB,1.3158776928912965,-25.070890799999997,,0.10134386281588448,,1.0333962093862816,,1.0333962093862816,13.598230198498312,,,1.333561283908581,5.93
2015,29,46.7790069999304,-117.08430200000468,30,50,AB,1.37,-25.09734999999999,,0.08046193497224427,,0.8580689928628075,,0.8580689928628075,23.511090404440928,,,2.2046570182394936,6.33
2015,29,46.7790069999304,-117.08430200000468,50,68,Bw1,1.500073715122376,-24.813424999999995,,0.06150354883878133,,0.5869750374197287,,0.5869750374197287,15.849104851193543,,,1.6606774259964214,6.68
2015,29,46.7790069999304,-117.08430200000468,68,92,Bw2,1.3731119646577667,-19.934637599999995,-24.3281079,0.04869267189597908,0.046647156611484386,0.5843901491060702,0.3873592159035811,0.3873592159035811,12.7653017754638,0.19703093320248916,6.493092762912554,1.6046517689165727,7.01
2015,29,46.7790069999304,-117.08430200000468,92,132,Ck1,1.45,-12.015615599999997,-23.376346599999998,0.030600613765892147,0.2586405295315682,0.8945170246967704,1.5768822131704003,1.5768822131704003,91.45916836388321,-0.6823651884736299,-39.57718093147054,1.7748355984217443,7.5
2015,29,46.7790069999304,-117.08430200000468,132,153,Ck2,1.5294337523131245,-12.912352199999999,-23.699393399999998,0.033209211868225695,0.026987856436088867,0.7762716125512893,0.1801390662948637,0.1801390662948637,5.785726130132258,0.5961325462564255,19.146649979035786,1.0666170798986214,7.73
2015,31,46.77902299993373,-117.08346599999622,0,10,Ap,1.2042803959278012,-26.545134999999995,,0.18566157879951303,,2.349976589568312,,2.349976589568312,28.30030737706391,,,2.2358859962525823,4.79
2015,31,46.77902299993373,-117.08346599999622,10,20,Ap-A1,1.3664272985514405,-25.739524199999998,,0.14320884816511636,,1.6799912073673005,,1.6799912073673005,22.955858470730735,,,1.9568447952692338,5.11
2015,31,46.77902299993373,-117.08346599999622,20,30,A1,1.3754256576741888,-25.270361599999998,,0.09586361513311538,,1.0099635684259691,,1.0099635684259691,13.891298053292592,,,1.3185327589149052,5.99
2015,31,46.77902299993373,-117.08346599999622,30,40,A1,1.3441158835196003,-25.49197499999999,,0.10964248107105251,,1.2390151933009077,,1.2390151933009077,16.653800012378582,,,1.4737220031609881,5.91
2015,31,46.77902299993373,-117.08346599999622,40,57,A2,1.4214140986444905,-25.104524999999995,,0.06104839501325219,,0.6015431432217532,,0.6015431432217532,14.535712380211475,,,1.4751758393147294,7.5
2015,31,46.77902299993373,-117.08346599999622,57,88,Bw1,1.4764380337061143,-24.5638566,,0.04023193577163247,,0.32946956700747954,,0.32946956700747954,15.079683390034369,,,1.8413987644286514,7.56
2015,31,46.77902299993373,-117.08346599999622,88,127,Bw2,1.6366234719059403,-24.078121600000003,,0.027128641446181923,,0.17499692346863,,0.17499692346863,11.169758825943408,,,1.7315754827179242,7.47
2015,31,46.77902299993373,-117.08346599999622,127,153,Bwb,1.623464853728706,-23.168007599999996,,0.016091931616600715,,0.09243182128306594,,0.09243182128306594,3.9015551436989546,,,0.6792418206120825,7.62
2015,33,46.7790129999361,-117.08263000000014,0,10,Ap-AB,1.2399209555904513,-25.967536800000005,,0.13605626801868972,,1.6382224873247835,,1.6382224873247835,20.31266391953512,,,1.6869901785580435,5.99
2015,33,46.7790129999361,-117.08263000000014,10,20,AB,1.3214355029376998,-25.502397000000002,,0.10934981880196121,,1.2069358345768493,,1.2069358345768493,15.948878615775913,,,1.4449873280471597,6.32
2015,33,46.7790129999361,-117.08263000000014,20,30,AB-Bk,1.2592409619422342,-23.8864044,,0.09065379043940125,,0.9795417672621922,,0.9795417672621922,12.334791172698392,,,1.1415496627662134,6.84
2015,33,46.7790129999361,-117.08263000000014,30,41,Bk,1.3380530094143217,-21.960317000000003,-24.704674399999995,0.07276343925605451,0.06351852845921234,0.7677522502362126,0.5557204716660405,0.5557204716660405,8.17941794456481,0.21203177857017208,3.1208073534801883,1.0709747275908992,6.75
2015,33,46.7790129999361,-117.08263000000014,41,76,Bk2,1.4046557265396036,-11.144276799999998,-23.790195999999995,0.03733869075551384,0.031105983478061743,1.6900923862036608,0.23408046078241423,0.23408046078241423,11.508086089816654,1.4560119254212465,71.5818421133518,1.8356802026928354,7.68
2015,33,46.7790129999361,-117.08263000000014,76,135,Bk3,1.5093142332165161,-11.806921599999997,-22.75576919999999,0.021886367747251646,0.017120508166969146,0.6754416464015115,0.10207078039927404,0.10207078039927404,9.08935601747636,0.5733708660022374,51.05841172916254,1.9489709749059305,7.99
2015,33,46.7790129999361,-117.08263000000014,135,153,Bk4,1.5040768848275183,-24.865523600000003,-24.751833599999998,0.06537000094993826,0.0555667597010894,0.5939313194642349,0.49530566309534524,0.49530566309534524,13.409600378145752,0.0986256563688897,2.6701302599170007,1.7697871330191912,7.72
2015,35,46.778851999935846,-117.08179400000537,0,10,Ap,1.2249236903858707,-26.866058199999998,,0.16782626226423547,,1.967689619640697,,1.967689619640697,24.102696304242528,,,2.055743645163743,4.83
2015,35,46.778851999935846,-117.08179400000537,10,20,Ap-A1,1.4245637560209607,-25.889772899999997,,0.12219489490960754,,1.3944828768801134,,1.3944828768801134,19.86529764795249,,,1.740744184590171,5.27
2015,35,46.778851999935846,-117.08179400000537,20,30,A1-A2,1.426504578576848,-25.483199000000003,,0.1091012447319416,,1.1377932960893855,,1.1377932960893855,16.230673463455517,,,1.5563342513854792,5.96
2015,35,46.778851999935846,-117.08179400000537,30,45,A2,1.4157337750447931,-25.304218999999996,,0.09063335880779519,,0.9324455483377913,,0.9324455483377913,19.801419842579605,,,1.924690608149237,6.38
2015,35,46.778851999935846,-117.08179400000537,45,70,AB,1.4267492903771286,-25.270473199999998,,0.06878145973154363,,0.6811650587248321,,0.6811650587248321,24.296294104133732,,,2.453347471577073,6.72
2015,35,46.778851999935846,-117.08179400000537,70,87,B/C,1.820066026244715,-24.973008199999995,,0.04078408735128366,,0.3195730275516594,,0.3195730275516594,9.887948175966006,,,1.2619054405909593,7.09
2015,35,46.778851999935846,-117.08179400000537,87,121,Aburied,1.6068318210562895,-24.294536199999996,,0.036141741495802744,,0.24914036678463833,,0.24914036678463833,13.61110675481254,,,1.974505810330777,7.06
2015,35,46.778851999935846,-117.08179400000537,121,153,Btb,1.606292822209316,-24.338817600000006,,0.033479717999426346,,0.12922570613366344,,0.12922570613366344,6.642378374637886,,,1.7209033827862585,7.07
2015,37,46.7789929999345,-117.08095799999668,0,10,Ap,1.2851774088254495,-26.362492000000003,,0.14662878048780487,,1.9180887804878046,,1.9180887804878046,24.650843688044834,,,1.8844399616655267,5.52
2015,37,46.7789929999345,-117.08095799999668,10,20,Ap-A,1.383277167104822,-25.9051044,,0.12092922353791917,,1.5347830606526258,,1.5347830606526258,21.230303642600326,,,1.672786337557186,5.94
2015,37,46.7789929999345,-117.08095799999668,20,30,A,1.4285336203398205,-25.9571992,,0.08913271046323926,,1.0806207503791028,,1.0806207503791028,15.43703072753393,,,1.2732907356875216,6.77
2015,37,46.7789929999345,-117.08095799999668,30,55,AE,1.4519333723043584,-25.841084000000002,,0.06549321988832757,,0.8220925285828237,,0.8220925285828237,29.84058943428691,,,2.377294790388258,6.83
2015,37,46.7789929999345,-117.08095799999668,55,68,Bw,1.3756557799067795,-25.845414999999996,,0.04153954476790332,,0.3835965383926057,,0.3835965383926057,6.860058337496272,,,0.742873493110614,7.05
2015,37,46.7789929999345,-117.08095799999668,68,97,Btk1,1.6054483808223083,-25.5735478,,0.03340200495271056,,0.167857505146642,,0.167857505146642,7.815110235549913,,,1.5551306482588891,7.55
2015,37,46.7789929999345,-117.08095799999668,97,139,Btk2,1.6764552433805107,-24.1205,,0.016627471733181888,,0.1031986679745986,,0.1031986679745986,7.2663338175078085,,,1.1707589111926682,7.98
2015,37,46.7789929999345,-117.08095799999668,139,153,Btb,1.7333449471503015,-24.135947,,0.027635536901014345,,0.1523854494578524,,0.1523854494578524,3.697911683717945,,,0.6706268554882249,7.94
2015,39,46.77911199993587,-117.08012199999722,0,10,Ap,1.1535543518534854,-26.583193199999997,,0.14211026196050716,,1.84443168264346,,1.84443168264346,21.276521942098096,,,1.6393191112758185,5.36
2015,39,46.77911199993587,-117.08012199999722,10,20,Ap-A,1.3379324946627378,-26.029800599999994,,0.09334751910242768,,1.095056098268691,,1.095056098268691,14.651111373522738,,,1.2489267910328863,6.24
2015,39,46.77911199993587,-117.08012199999722,20,30,A,1.4250048520563898,-25.9656976,,0.06084393837910248,,0.6276226836347399,,0.6276226836347399,8.94365369440157,,,0.8670290740844102,7.02
2015,39,46.77911199993587,-117.08012199999722,30,35,A,1.5022201502989196,-26.205492200000002,,0.06355837039033374,,0.7732129542289898,,0.7732129542289898,5.807680401574725,,,0.47739332360260783,6.74
2015,39,46.77911199993587,-117.08012199999722,35,54,Btk1,1.5326596656294513,-25.808342200000006,,0.041292038118659696,,0.41480541039040886,,0.41480541039040886,12.079354910214775,,,1.2024461853859671,7.46
2015,39,46.77911199993587,-117.08012199999722,54,78,Btk2,1.558044879486495,-25.2131178,,0.03407733505313631,,0.2909457981661667,,0.2909457981661667,10.879358664981776,,,1.274256417266032,7.81
2015,39,46.77911199993587,-117.08012199999722,78,123,Btb1,1.6562597588670593,-24.478870399999998,,0.033969133789805456,,0.14707404992210993,,0.14707404992210993,10.961677370681803,,,2.5317769202831726,8.06
