,BottomDepth,BottomDepthFt,BottomDepthWeighted,BulkDensity,BulkDensityPerIncrement,BulkDensityWeighted,DepthIncrementBottom,DepthIncrementTop,ID2,Latitude,Longitude,Notes,TopDepth,TopDepthFt,TopDepthWeighted,Weight,Year
1040,46.0,1.5091864000000002,1.5091864000000002,1.1474281245232678,1.2388680154658407,0.5842547959847546,2,1,275.0,46.781877779161434,-117.08435696899372,,30.0,0.984252,1.0,0.5091864000000002,1998.0
1041,74.0,2.4278216,2.0,1.3337308083579722,1.2388680154658407,0.6546132194810862,2,1,275.0,46.781877779161434,-117.08435696899372,,46.0,1.5091864000000002,1.5091864000000002,0.49081359999999985,1998.0
1041,74.0,2.4278216,2.4278216,1.3337308083579722,1.3950289221123016,0.5705988484010012,3,2,275.0,46.781877779161434,-117.08435696899372,,46.0,1.5091864000000002,2.0,0.42782160000000014,1998.0
1042,111.0,3.6417324,3.0,1.4408619299702692,1.3950289221123016,0.8244300737113005,3,2,275.0,46.781877779161434,-117.08435696899372,,74.0,2.4278216,2.4278216,0.5721783999999999,1998.0
1042,111.0,3.6417324,3.6417324,1.4408619299702692,1.4678726729943308,0.9246477843884527,4,3,275.0,46.781877779161434,-117.08435696899372,,74.0,2.4278216,3.0,0.6417324,1998.0
1043,153.0,5.0196852000000005,4.0,1.5162545778794343,1.4678726729943308,0.543224888605878,4,3,275.0,46.781877779161434,-117.08435696899372,,111.0,3.6417324,3.6417324,0.3582676,1998.0
1043,153.0,5.0196852000000005,5.0,1.5162545778794343,1.5162545778794343,1.5162545778794343,5,4,275.0,46.781877779161434,-117.08435696899372,,111.0,3.6417324,4.0,1.0,1998.0
1044,10.0,0.32808400000000004,0.32808400000000004,1.4122087981725109,1.4165485598120644,0.4633231113396301,1,0,277.0,46.78188299993486,-117.083499999999,,0.0,0.0,0.0,0.32808400000000004,1998.0
1045,20.0,0.6561680000000001,0.6561680000000001,1.4122087981725109,1.4165485598120644,0.4633231113396301,1,0,277.0,46.78188299993486,-117.083499999999,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
1046,30.0,0.984252,0.984252,1.424343304284689,1.4165485598120644,0.4673042486429378,1,0,277.0,46.78188299993486,-117.083499999999,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
1047,42.0,1.3779528,1.0,1.4349814890694987,1.4165485598120644,0.022598088489866445,1,0,277.0,46.78188299993486,-117.083499999999,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
1047,42.0,1.3779528,1.3779528,1.4349814890694987,1.448126448619495,0.5423552717419866,2,1,277.0,46.78188299993486,-117.083499999999,,30.0,0.984252,1.0,0.3779528000000001,1998.0
1048,89.0,2.9199476,2.0,1.4561132609832637,1.448126448619495,0.9057711768775083,2,1,277.0,46.78188299993486,-117.083499999999,,42.0,1.3779528,1.3779528,0.6220471999999999,1998.0
1048,89.0,2.9199476,2.9199476,1.4561132609832637,1.4535016600730637,1.339547899769727,3,2,277.0,46.78188299993486,-117.083499999999,,42.0,1.3779528,2.0,0.9199476,1998.0
1049,128.0,4.1994752,3.0,1.4234896180918593,1.4535016600730637,0.11395376030333679,3,2,277.0,46.78188299993486,-117.083499999999,,89.0,2.9199476,2.9199476,0.08005240000000002,1998.0
1049,128.0,4.1994752,4.0,1.4234896180918593,1.4234896180918593,1.4234896180918593,4,3,277.0,46.78188299993486,-117.083499999999,,89.0,2.9199476,3.0,1.0,1998.0
1049,128.0,4.1994752,4.1994752,1.4234896180918593,1.3390780013827908,0.2839508762667975,5,4,277.0,46.78188299993486,-117.083499999999,,89.0,2.9199476,4.0,0.19947520000000019,1998.0
1050,153.0,5.0196852000000005,5.0,1.3180442693542955,1.3390780013827908,1.0551271251159933,5,4,277.0,46.78188299993486,-117.083499999999,,128.0,4.1994752,4.1994752,0.8005247999999998,1998.0
1051,10.0,0.32808400000000004,0.32808400000000004,1.3306242028992277,1.3305213220362382,0.4365565109839903,1,0,279.0,46.781859366581614,-117.0826500763833,,0.0,0.0,0.0,0.32808400000000004,1998.0
1052,20.0,0.6561680000000001,0.6561680000000001,1.3306242028992277,1.3305213220362382,0.4365565109839903,1,0,279.0,46.781859366581614,-117.0826500763833,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
1053,30.0,0.984252,0.984252,1.3306242028992277,1.3305213220362382,0.4365565109839901,1,0,279.0,46.781859366581614,-117.0826500763833,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
1054,44.0,1.4435696,1.0,1.324091255033491,1.3305213220362382,0.020851789084267394,1,0,279.0,46.781859366581614,-117.0826500763833,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
1054,44.0,1.4435696,1.4435696,1.324091255033491,1.4299401710297657,0.5873266283587035,2,1,279.0,46.781859366581614,-117.0826500763833,,30.0,0.984252,1.0,0.4435696,1998.0
1055,65.0,2.132546,2.0,1.5143197472155767,1.4299401710297657,0.8426135426710623,2,1,279.0,46.781859366581614,-117.0826500763833,,44.0,1.4435696,1.4435696,0.5564304,1998.0
1055,65.0,2.132546,2.132546,1.5143197472155767,1.5167413467941406,0.2007170252144359,3,2,279.0,46.781859366581614,-117.0826500763833,,44.0,1.4435696,2.0,0.13254600000000005,1998.0
1056,116.0,3.8057744000000002,3.0,1.5171113644985266,1.5167413467941406,1.3160243215797047,3,2,279.0,46.781859366581614,-117.0826500763833,,65.0,2.132546,2.132546,0.867454,1998.0
1056,116.0,3.8057744000000002,3.8057744000000002,1.5171113644985266,1.537812326339765,1.222449499461982,4,3,279.0,46.781859366581614,-117.0826500763833,,65.0,2.132546,3.0,0.8057744000000002,1998.0
1057,153.0,5.0196852000000005,4.0,1.6236934105379697,1.537812326339765,0.3153628268777831,4,3,279.0,46.781859366581614,-117.0826500763833,,116.0,3.8057744000000002,3.8057744000000002,0.19422559999999978,1998.0
1057,153.0,5.0196852000000005,5.0,1.6236934105379697,1.6236934105379697,1.6236934105379697,5,4,279.0,46.781859366581614,-117.0826500763833,,116.0,3.8057744000000002,4.0,1.0,1998.0
1058,10.0,0.32808400000000004,0.32808400000000004,1.2838546901686256,1.2838139917849107,0.4212121821692834,1,0,281.0,46.781704814720364,-117.08181227504208,,0.0,0.0,0.0,0.32808400000000004,1998.0
1059,20.0,0.6561680000000001,0.6561680000000001,1.2838546901686256,1.2838139917849107,0.4212121821692834,1,0,281.0,46.781704814720364,-117.08181227504208,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
1060,30.0,0.984252,0.984252,1.2838546901686256,1.2838139917849107,0.4212121821692833,1,0,281.0,46.781704814720364,-117.08181227504208,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
1061,55.0,1.804462,1.0,1.281270337634027,1.2838139917849107,0.020177445277060637,1,0,281.0,46.781704814720364,-117.08181227504208,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
1061,55.0,1.804462,1.804462,1.281270337634027,1.2963165193975867,1.0307332983537447,2,1,281.0,46.781704814720364,-117.08181227504208,,30.0,0.984252,1.0,0.804462,1998.0
1062,92.0,3.0183728000000003,2.0,1.358217947630854,1.2963165193975867,0.2655832210438419,2,1,281.0,46.781704814720364,-117.08181227504208,,55.0,1.804462,1.804462,0.195538,1998.0
1062,92.0,3.0183728000000003,3.0,1.358217947630854,1.358217947630854,1.358217947630854,3,2,281.0,46.781704814720364,-117.08181227504208,,55.0,1.804462,2.0,1.0,1998.0
1062,92.0,3.0183728000000003,3.0183728000000003,1.358217947630854,1.3268199150230222,0.024954266708232562,4,3,281.0,46.781704814720364,-117.08181227504208,,55.0,1.804462,3.0,0.0183728000000003,1998.0
1063,127.0,4.1666668,4.0,1.3262322481638549,1.3268199150230222,1.3018656483147897,4,3,281.0,46.781704814720364,-117.08181227504208,,92.0,3.0183728000000003,3.0183728000000003,0.9816271999999997,1998.0
1063,127.0,4.1666668,4.1666668,1.3262322481638549,1.3729487137699548,0.22103888485827528,5,4,281.0,46.781704814720364,-117.08181227504208,,92.0,3.0183728000000003,4.0,0.16666679999999978,1998.0
1064,153.0,5.0196852000000005,5.0,1.3822920158607377,1.3729487137699548,1.1519098289116796,5,4,281.0,46.781704814720364,-117.08181227504208,,127.0,4.1666668,4.1666668,0.8333332000000002,1998.0
1065,10.0,0.32808400000000004,0.32808400000000004,1.3152905296947508,1.3151695895691977,0.43152577814437265,1,0,283.0,46.78185299992892,-117.08099199999462,,0.0,0.0,0.0,0.32808400000000004,1998.0
1066,20.0,0.6561680000000001,0.6561680000000001,1.3152905296947508,1.3151695895691977,0.43152577814437265,1,0,283.0,46.78185299992892,-117.08099199999462,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
1067,30.0,0.984252,0.984252,1.3152905296947508,1.3151695895691977,0.43152577814437254,1,0,283.0,46.78185299992892,-117.08099199999462,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
1068,51.0,1.6732284000000002,1.0,1.3076108163627025,1.3151695895691977,0.020592255136079818,1,0,283.0,46.78185299992892,-117.08099199999462,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
1068,51.0,1.6732284000000002,1.6732284000000002,1.3076108163627025,1.3759566056008223,0.8803207377225563,2,1,283.0,46.78185299992892,-117.08099199999462,,30.0,0.984252,1.0,0.6732284000000002,1998.0
1069,105.0,3.444882,2.0,1.5167654345673438,1.3759566056008223,0.49563586787826597,2,1,283.0,46.78185299992892,-117.08099199999462,,51.0,1.6732284000000002,1.6732284000000002,0.32677159999999983,1998.0
1069,105.0,3.444882,3.0,1.5167654345673438,1.5167654345673438,1.5167654345673438,3,2,283.0,46.78185299992892,-117.08099199999462,,51.0,1.6732284000000002,2.0,1.0,1998.0
1069,105.0,3.444882,3.444882,1.5167654345673438,1.587206914578206,0.6747816400611893,4,3,283.0,46.78185299992892,-117.08099199999462,,51.0,1.6732284000000002,3.0,0.4448820000000002,1998.0
1070,127.0,4.1666668,4.0,1.6436600407787478,1.587206914578206,0.9124252745170166,4,3,283.0,46.78185299992892,-117.08099199999462,,105.0,3.444882,3.444882,0.5551179999999998,1998.0
1070,127.0,4.1666668,4.1666668,1.6436600407787478,1.5416529120340454,0.27394355928446307,5,4,283.0,46.78185299992892,-117.08099199999462,,105.0,3.444882,4.0,0.16666679999999978,1998.0
1071,153.0,5.0196852000000005,5.0,1.5212514666997332,1.5416529120340454,1.2677093527495824,5,4,283.0,46.78185299992892,-117.08099199999462,,127.0,4.1666668,4.1666668,0.8333332000000002,1998.0
1072,10.0,0.32808400000000004,0.32808400000000004,1.2126120242208691,1.2159352645416153,0.3978386033544797,1,0,285.0,46.78197199993537,-117.0801559999965,,0.0,0.0,0.0,0.32808400000000004,1998.0
1073,20.0,0.6561680000000001,0.6561680000000001,1.2126120242208691,1.2159352645416153,0.3978386033544797,1,0,285.0,46.78197199993537,-117.0801559999965,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
1074,30.0,0.984252,0.984252,1.2126120242208691,1.2159352645416153,0.3978386033544795,1,0,285.0,46.78197199993537,-117.0801559999965,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
1075,60.0,1.968504,1.0,1.4236382066406226,1.2159352645416153,0.0224194544781765,1,0,285.0,46.78197199993537,-117.0801559999965,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
1075,60.0,1.968504,1.968504,1.4236382066406226,1.4264783790160411,1.3787992976842696,2,1,285.0,46.78197199993537,-117.0801559999965,,30.0,0.984252,1.0,0.968504,1998.0
1076,80.0,2.6246720000000003,2.0,1.5138138599114672,1.4264783790160411,0.047679081331771525,2,1,285.0,46.78197199993537,-117.0801559999965,,60.0,1.968504,1.968504,0.03149599999999997,1998.0
1076,80.0,2.6246720000000003,2.6246720000000003,1.5138138599114672,1.5203319078599051,0.9456371314986166,3,2,285.0,46.78197199993537,-117.0801559999965,,60.0,1.968504,2.0,0.6246720000000003,1998.0
1077,115.0,3.7729660000000003,3.0,1.5311801314084992,1.5203319078599051,0.5746947763612886,3,2,285.0,46.78197199993537,-117.0801559999965,,80.0,2.6246720000000003,2.6246720000000003,0.37532799999999966,1998.0
1077,115.0,3.7729660000000003,3.7729660000000003,1.5311801314084992,1.5273912858824539,1.1835501814543024,4,3,285.0,46.78197199993537,-117.0801559999965,,80.0,2.6246720000000003,3.0,0.7729660000000003,1998.0
1078,153.0,5.0196852000000005,4.0,1.514491681546165,1.5273912858824539,0.34384110442815163,4,3,285.0,46.78197199993537,-117.0801559999965,,115.0,3.7729660000000003,3.7729660000000003,0.22703399999999974,1998.0
1078,153.0,5.0196852000000005,5.0,1.514491681546165,1.514491681546165,1.514491681546165,5,4,285.0,46.78197199993537,-117.0801559999965,,115.0,3.7729660000000003,4.0,1.0,1998.0
1079,10.0,0.32808400000000004,0.32808400000000004,1.11287887693927,1.114346761647272,0.36511775346174347,1,0,287.0,46.7819069999356,-117.07931999999558,,0.0,0.0,0.0,0.32808400000000004,1998.0
1080,20.0,0.6561680000000001,0.6561680000000001,1.11287887693927,1.114346761647272,0.36511775346174347,1,0,287.0,46.7819069999356,-117.07931999999558,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
1081,30.0,0.984252,0.984252,1.11287887693927,1.114346761647272,0.36511775346174336,1,0,287.0,46.7819069999356,-117.07931999999558,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
1082,38.0,1.2467192,1.0,1.2060897423191284,1.114346761647272,0.018993501262041614,1,0,287.0,46.7819069999356,-117.07931999999558,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
1082,38.0,1.2467192,1.2467192,1.2060897423191284,1.2199311738015715,0.2975654963531815,2,1,287.0,46.7819069999356,-117.07931999999558,,30.0,0.984252,1.0,0.24671920000000003,1998.0
1083,60.0,1.968504,1.968504,1.2150020327315014,1.2199311738015715,0.8769699991947002,2,1,287.0,46.7819069999356,-117.07931999999558,,38.0,1.2467192,1.2467192,0.7217848,1998.0
1084,99.0,3.2480316,2.0,1.4413156671859837,1.2199311738015715,0.045395678253689696,2,1,287.0,46.7819069999356,-117.07931999999558,,60.0,1.968504,1.968504,0.03149599999999997,1998.0
1084,99.0,3.2480316,3.0,1.4413156671859837,1.4413156671859837,1.4413156671859837,3,2,287.0,46.7819069999356,-117.07931999999558,,60.0,1.968504,2.0,1.0,1998.0
1084,99.0,3.2480316,3.2480316,1.4413156671859837,1.5353760288021336,0.35749183103720705,4,3,287.0,46.7819069999356,-117.07931999999558,,60.0,1.968504,3.0,0.24803160000000002,1998.0
1085,153.0,5.0196852000000005,4.0,1.5664011915459832,1.5353760288021336,1.1778841977649266,4,3,287.0,46.7819069999356,-117.07931999999558,,99.0,3.2480316,3.2480316,0.7519684,1998.0
1085,153.0,5.0196852000000005,5.0,1.5664011915459832,1.5664011915459832,1.5664011915459832,5,4,287.0,46.7819069999356,-117.07931999999558,,99.0,3.2480316,4.0,1.0,1998.0
1086,10.0,0.32808400000000004,0.32808400000000004,1.296058731343258,1.2953237510442854,0.42521613281402154,1,0,289.0,46.7818399999322,-117.07848400000559,,0.0,0.0,0.0,0.32808400000000004,1998.0
1087,20.0,0.6561680000000001,0.6561680000000001,1.296058731343258,1.2953237510442854,0.42521613281402154,1,0,289.0,46.7818399999322,-117.07848400000559,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
1088,30.0,0.984252,0.984252,1.296058731343258,1.2953237510442854,0.42521613281402143,1,0,289.0,46.7818399999322,-117.07848400000559,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
1089,44.0,1.4435696,1.0,1.2493873890158054,1.2953237510442854,0.019675352602220884,1,0,289.0,46.7818399999322,-117.07848400000559,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
1089,44.0,1.4435696,1.4435696,1.2493873890158054,1.3238366125640666,0.5541902643907852,2,1,289.0,46.7818399999322,-117.07848400000559,,30.0,0.984252,1.0,0.4435696,1998.0
1090,80.0,2.6246720000000003,2.0,1.3831852971607614,1.3238366125640666,0.7696463481732814,2,1,289.0,46.7818399999322,-117.07848400000559,,44.0,1.4435696,1.4435696,0.5564304,1998.0
1090,80.0,2.6246720000000003,2.6246720000000003,1.3831852971607614,1.4114622598393967,0.8640371259480076,3,2,289.0,46.7818399999322,-117.07848400000559,,44.0,1.4435696,2.0,0.6246720000000003,1998.0
1091,112.0,3.6745408,3.0,1.4585246341636902,1.4114622598393967,0.547425133891389,3,2,289.0,46.7818399999322,-117.07848400000559,,80.0,2.6246720000000003,2.6246720000000003,0.37532799999999966,1998.0
1091,112.0,3.6745408,3.6745408,1.4585246341636902,1.4728342000163934,0.9838343735484828,4,3,289.0,46.7818399999322,-117.07848400000559,,80.0,2.6246720000000003,3.0,0.6745407999999999,1998.0
1092,127.0,4.1666668,4.0,1.5024919451283312,1.4728342000163934,0.4889998264679106,4,3,289.0,46.7818399999322,-117.07848400000559,,112.0,3.6745408,3.6745408,0.32545920000000006,1998.0
1092,127.0,4.1666668,4.1666668,1.5024919451283312,1.5508714616938684,0.25041552452031424,5,4,289.0,46.7818399999322,-117.07848400000559,,112.0,3.6745408,4.0,0.16666679999999978,1998.0
1093,153.0,5.0196852000000005,5.0,1.5605473742958444,1.5508714616938684,1.3004559371735542,5,4,289.0,46.7818399999322,-117.07848400000559,,127.0,4.1666668,4.1666668,0.8333332000000002,1998.0
1094,10.0,0.32808400000000004,0.32808400000000004,1.2268422151139775,1.4346138598232574,0.40250730130345425,1,0,291.0,46.7817819999321,-117.0776480000042,,0.0,0.0,0.0,0.32808400000000004,1998.0
1095,20.0,0.6561680000000001,0.6561680000000001,1.4481030865530815,1.4346138598232574,0.47509945304868123,1,0,291.0,46.7817819999321,-117.0776480000042,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
1096,30.0,0.984252,0.984252,1.6260541624655906,1.4346138598232574,0.5334823538383607,1,0,291.0,46.7817819999321,-117.0776480000042,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
1097,33.0,1.0826772,1.0,1.4938247163297735,1.4346138598232574,0.02352475163276125,1,0,291.0,46.7817819999321,-117.0776480000042,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
1097,33.0,1.0826772,1.0826772,1.4938247163297735,1.5761336768719056,0.12350524483693996,2,1,291.0,46.7817819999321,-117.0776480000042,,30.0,0.984252,1.0,0.0826772,1998.0
1098,49.0,1.6076116,1.6076116,1.5498936793325575,1.5761336768719056,0.8135925086242285,2,1,291.0,46.7817819999321,-117.0776480000042,,33.0,1.0826772,1.0826772,0.5249344,1998.0
1099,85.0,2.788714,2.0,1.6285800584592645,1.5761336768719056,0.6390359234107372,2,1,291.0,46.7817819999321,-117.0776480000042,,49.0,1.6076116,1.6076116,0.39238839999999997,1998.0
1099,85.0,2.788714,2.788714,1.6285800584592645,1.6402230068412935,1.2844838922276405,3,2,291.0,46.7817819999321,-117.0776480000042,,49.0,1.6076116,2.0,0.7887140000000001,1998.0
1100,114.0,3.7401576000000003,3.0,1.6836852163117926,1.6402230068412935,0.35573911461365315,3,2,291.0,46.7817819999321,-117.0776480000042,,85.0,2.788714,2.788714,0.21128599999999986,1998.0
1100,114.0,3.7401576000000003,3.7401576000000003,1.6836852163117926,1.6690030950021892,1.2461924088608178,4,3,291.0,46.7817819999321,-117.0776480000042,,85.0,2.788714,3.0,0.7401576000000003,1998.0
1101,153.0,5.0196852000000005,4.0,1.6271812688821066,1.6690030950021892,0.4228106861413714,4,3,291.0,46.7817819999321,-117.0776480000042,,114.0,3.7401576000000003,3.7401576000000003,0.2598423999999997,1998.0
1101,153.0,5.0196852000000005,5.0,1.6271812688821066,1.6271812688821066,1.6271812688821066,5,4,291.0,46.7817819999321,-117.0776480000042,,114.0,3.7401576000000003,4.0,1.0,1998.0
1102,10.0,0.32808400000000004,0.32808400000000004,1.3613950812541715,1.4555752704521183,0.4466519438381937,1,0,293.0,46.78171999993043,-117.07681200000135,,0.0,0.0,0.0,0.32808400000000004,1998.0
1103,20.0,0.6561680000000001,0.6561680000000001,1.5,1.4555752704521183,0.49212600000000006,1,0,293.0,46.78171999993043,-117.07681200000135,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
1104,30.0,0.984252,0.984252,1.504206564184977,1.4555752704521183,0.49350610640406384,1,0,293.0,46.78171999993043,-117.07681200000135,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
1105,36.0,1.1811024,1.0,1.4789954413170474,1.4555752704521183,0.02329122020986084,1,0,293.0,46.78171999993043,-117.07681200000135,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
1105,36.0,1.1811024,1.1811024,1.4789954413170474,1.5274115852100234,0.2678496240115766,2,1,293.0,46.78171999993043,-117.07681200000135,,30.0,0.984252,1.0,0.1811024000000001,1998.0
1106,79.0,2.5918636,2.0,1.5381190043766728,1.5274115852100234,1.2595619611984468,2,1,293.0,46.78171999993043,-117.07681200000135,,36.0,1.1811024,1.1811024,0.8188975999999999,1998.0
1106,79.0,2.5918636,2.5918636,1.5381190043766728,1.5780878748248803,0.9103566511587933,3,2,293.0,46.78171999993043,-117.07681200000135,,36.0,1.1811024,2.0,0.5918635999999999,1998.0
1107,117.0,3.8385828,3.0,1.6360491827391208,1.5780878748248803,0.6677312236660871,3,2,293.0,46.78171999993043,-117.07681200000135,,79.0,2.5918636,2.5918636,0.40813640000000007,1998.0
1107,117.0,3.8385828,3.8385828,1.6360491827391208,1.6425963653779239,1.3719627045990839,4,3,293.0,46.78171999993043,-117.07681200000135,,79.0,2.5918636,3.0,0.8385828000000002,1998.0
1108,153.0,5.0196852000000005,4.0,1.6766098084890602,1.6425963653779239,0.27063366077884,4,3,293.0,46.78171999993043,-117.07681200000135,,117.0,3.8385828,3.8385828,0.16141719999999982,1998.0
1108,153.0,5.0196852000000005,5.0,1.6766098084890602,1.6766098084890602,1.6766098084890602,5,4,293.0,46.78171999993043,-117.07681200000135,,117.0,3.8385828,4.0,1.0,1998.0
1109,10.0,0.32808400000000004,0.32808400000000004,1.3767711440396138,1.375437942814018,0.4516965840210927,1,0,298.0,46.782215999928205,-117.08511799999737,,0.0,0.0,0.0,0.32808400000000004,1998.0
1110,20.0,0.6561680000000001,0.6561680000000001,1.3767711440396138,1.375437942814018,0.4516965840210927,1,0,298.0,46.782215999928205,-117.08511799999737,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
1111,30.0,0.984252,0.984252,1.3767711440396138,1.375437942814018,0.45169658402109253,1,0,298.0,46.782215999928205,-117.08511799999737,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
1112,42.0,1.3779528,1.0,1.2921126968973868,1.375437942814018,0.020348190750740028,1,0,298.0,46.782215999928205,-117.08511799999737,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
1112,42.0,1.3779528,1.3779528,1.2921126968973868,1.3906376411625074,0.4883576117079188,2,1,298.0,46.782215999928205,-117.08511799999737,,30.0,0.984252,1.0,0.3779528000000001,1998.0
1113,84.0,2.7559056,2.0,1.450500909665036,1.3906376411625074,0.9022800294545885,2,1,298.0,46.782215999928205,-117.08511799999737,,42.0,1.3779528,1.3779528,0.6220471999999999,1998.0
1113,84.0,2.7559056,2.7559056,1.450500909665036,1.4873631542987436,1.0964417604208951,3,2,298.0,46.782215999928205,-117.08511799999737,,42.0,1.3779528,2.0,0.7559056000000002,1998.0
1114,128.0,4.1994752,3.0,1.6015172567574212,1.4873631542987436,0.3909213938778484,3,2,298.0,46.782215999928205,-117.08511799999737,,84.0,2.7559056,2.7559056,0.24409439999999982,1998.0
1114,128.0,4.1994752,4.0,1.6015172567574212,1.6015172567574212,1.6015172567574212,4,3,298.0,46.782215999928205,-117.08511799999737,,84.0,2.7559056,3.0,1.0,1998.0
1114,128.0,4.1994752,4.1994752,1.6015172567574212,1.7194628376242402,0.3194629750951382,5,4,298.0,46.782215999928205,-117.08511799999737,,84.0,2.7559056,4.0,0.19947520000000019,1998.0
1115,153.0,5.0196852000000005,5.0,1.7488525808683282,1.7194628376242402,1.399999862529102,5,4,298.0,46.782215999928205,-117.08511799999737,,128.0,4.1994752,4.1994752,0.8005247999999998,1998.0
1116,10.0,0.32808400000000004,0.32808400000000004,1.3310831650244117,1.3578452957761904,0.43670708911386913,1,0,300.0,46.78215299993329,-117.08428200000387,,0.0,0.0,0.0,0.32808400000000004,1998.0
1117,20.0,0.6561680000000001,0.6561680000000001,1.3310831650244117,1.3578452957761904,0.43670708911386913,1,0,300.0,46.78215299993329,-117.08428200000387,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
1118,30.0,0.984252,0.984252,1.4185945088023366,1.3578452957761904,0.4654181608259057,1,0,300.0,46.78215299993329,-117.08428200000387,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
1119,34.0,1.1154856,1.0,1.2073251665320381,1.3578452957761904,0.019012956722546517,1,0,300.0,46.78215299993329,-117.08428200000387,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
1119,34.0,1.1154856,1.1154856,1.2073251665320381,1.2427061370501729,0.1394286712520523,2,1,300.0,46.78215299993329,-117.08428200000387,,30.0,0.984252,1.0,0.11548559999999997,1998.0
1120,70.0,2.2965880000000003,2.0,1.247325612559977,1.2427061370501729,1.1032774657981206,2,1,300.0,46.78215299993329,-117.08428200000387,,34.0,1.1154856,1.1154856,0.8845144,1998.0
1120,70.0,2.2965880000000003,2.2965880000000003,1.247325612559977,1.4629905799865077,0.3699418087779388,3,2,300.0,46.78215299993329,-117.08428200000387,,34.0,1.1154856,2.0,0.2965880000000003,1998.0
1121,108.0,3.5433072,3.0,1.5539239751505085,1.4629905799865077,1.093048771208569,3,2,300.0,46.78215299993329,-117.08428200000387,,70.0,2.2965880000000003,2.2965880000000003,0.7034119999999997,1998.0
1121,108.0,3.5433072,3.5433072,1.5539239751505085,1.5865748585994615,0.8442580839518925,4,3,300.0,46.78215299993329,-117.08428200000387,,70.0,2.2965880000000003,3.0,0.5433072000000001,1998.0
1122,153.0,5.0196852000000005,4.0,1.6254181687286708,1.5865748585994615,0.742316774647569,4,3,300.0,46.78215299993329,-117.08428200000387,,108.0,3.5433072,3.5433072,0.4566927999999999,1998.0
1122,153.0,5.0196852000000005,5.0,1.6254181687286708,1.6254181687286708,1.6254181687286708,5,4,300.0,46.78215299993329,-117.08428200000387,,108.0,3.5433072,4.0,1.0,1998.0
1123,10.0,0.32808400000000004,0.32808400000000004,1.2702694048432166,1.2694856232312273,0.4167550674185819,1,0,302.0,46.782154618489045,-117.0834302635791,,0.0,0.0,0.0,0.32808400000000004,1998.0
1124,20.0,0.6561680000000001,0.6561680000000001,1.2702694048432166,1.2694856232312273,0.4167550674185819,1,0,302.0,46.782154618489045,-117.0834302635791,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
1125,30.0,0.984252,0.984252,1.2702694048432166,1.2694856232312273,0.4167550674185818,1,0,302.0,46.782154618489045,-117.0834302635791,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
1126,37.0,1.2139108,1.0,1.2204991729414356,1.2694856232312273,0.019220420975481708,1,0,302.0,46.782154618489045,-117.0834302635791,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
1126,37.0,1.2139108,1.2139108,1.2204991729414356,1.2981350288264122,0.26107795448324095,2,1,302.0,46.782154618489045,-117.0834302635791,,30.0,0.984252,1.0,0.21391080000000007,1998.0
1127,71.0,2.3293964000000003,2.0,1.3192613183633248,1.2981350288264122,1.0370570743431713,2,1,302.0,46.782154618489045,-117.0834302635791,,37.0,1.2139108,1.2139108,0.7860891999999999,1998.0
